"rating","price_usd","dominant_label","norm_sentiment","skin_type","token_count","mentions_social_media"
5,18,"Purchase Experience & Satisfaction",0.0645161290322581,"combination",31,FALSE
3,19,"Problematic Skin (Acne/Sensitivity)",0.0178571428571429,"combination",112,FALSE
4,8.9,"Purchase Experience & Satisfaction",0.375,"combination",24,FALSE
5,92,"Problematic Skin (Acne/Sensitivity)",0.0555555555555556,"combination",18,FALSE
5,122,"Moisterization",0.0588235294117647,"dry",34,FALSE
5,20,"Texture, Fragrance & Makeup",0.4,"combination",5,FALSE
5,50,"Texture, Fragrance & Makeup",0.533333333333333,"normal",15,FALSE
5,20,"Moisterization",0.36,"combination",25,FALSE
4,48,"Moisterization",0.024390243902439,"combination",41,FALSE
5,48,"Moisterization",0.0465116279069767,"oily",43,FALSE
5,40,"Texture, Fragrance & Makeup",0.387096774193548,"combination",31,FALSE
5,70,"Problematic Skin (Acne/Sensitivity)",0.545454545454545,"combination",11,FALSE
2,22,"Texture, Fragrance & Makeup",0.333333333333333,"dry",21,FALSE
4,98,"Problematic Skin (Acne/Sensitivity)",0.0714285714285714,"combination",28,FALSE
4,34,"Problematic Skin (Acne/Sensitivity)",0.229166666666667,"combination",48,FALSE
4,71,"Purchase Experience & Satisfaction",0.0769230769230769,"combination",78,FALSE
2,70,"Problematic Skin (Acne/Sensitivity)",0.125,"combination",48,FALSE
5,52,"Purchase Experience & Satisfaction",0.105263157894737,"combination",19,FALSE
4,65,"Moisterization",0.269230769230769,"combination",26,FALSE
4,26,"Purchase Experience & Satisfaction",0.0454545454545455,"oily",22,FALSE
3,60,"Purchase Experience & Satisfaction",0,"dry",18,FALSE
5,40,"Problematic Skin (Acne/Sensitivity)",0.150943396226415,"normal",53,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0.114285714285714,"dry",35,FALSE
3,80,"Problematic Skin (Acne/Sensitivity)",0.0714285714285714,"combination",28,FALSE
4,52,"Texture, Fragrance & Makeup",0.296296296296296,"combination",27,FALSE
2,52,"Texture, Fragrance & Makeup",0.169811320754717,"combination",53,FALSE
5,3,"Texture, Fragrance & Makeup",0.583333333333333,"combination",12,FALSE
5,24,"Purchase Experience & Satisfaction",0.0408163265306122,"dry",49,FALSE
3,115,"Problematic Skin (Acne/Sensitivity)",0.3,"normal",20,FALSE
5,52,"Purchase Experience & Satisfaction",0.130434782608696,"dry",23,FALSE
4,49,"Moisterization",0.210526315789474,"combination",38,FALSE
1,48,"Purchase Experience & Satisfaction",0.304347826086957,"combination",23,FALSE
5,74,"Texture, Fragrance & Makeup",0.16,"combination",25,FALSE
5,18,"Texture, Fragrance & Makeup",0.44,"combination",25,FALSE
5,42,"Problematic Skin (Acne/Sensitivity)",0.435897435897436,"oily",39,FALSE
5,65,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"oily",15,FALSE
5,36,"Problematic Skin (Acne/Sensitivity)",0.0909090909090909,"dry",11,FALSE
3,66,"Texture, Fragrance & Makeup",0.111111111111111,"dry",27,FALSE
4,68,"Moisterization",0.533333333333333,"oily",15,FALSE
2,68,"Moisterization",0.28125,"combination",32,FALSE
5,98,"Texture, Fragrance & Makeup",0.25,"oily",36,FALSE
5,24,"Moisterization",0.147058823529412,"combination",34,FALSE
1,18,"Problematic Skin (Acne/Sensitivity)",0.153846153846154,"oily",13,FALSE
5,92,"Moisterization",0.333333333333333,"normal",6,FALSE
5,10.99,"Texture, Fragrance & Makeup",0.363636363636364,"normal",11,FALSE
5,24,"Purchase Experience & Satisfaction",0.15625,"combination",32,FALSE
5,3,"Purchase Experience & Satisfaction",0.025,"dry",40,FALSE
5,26,"Problematic Skin (Acne/Sensitivity)",0.153846153846154,"combination",13,FALSE
1,8.9,"Problematic Skin (Acne/Sensitivity)",0.2,"dry",10,FALSE
5,60,"Purchase Experience & Satisfaction",0.3125,"oily",16,FALSE
5,8.9,"Moisterization",0,"normal",21,FALSE
4,22,"Purchase Experience & Satisfaction",0.152173913043478,"dry",46,FALSE
1,60,"Texture, Fragrance & Makeup",0.2,"combination",10,FALSE
3,21,"Texture, Fragrance & Makeup",0.319444444444444,"combination",72,FALSE
1,130,"Moisterization",0.1,"dry",30,FALSE
3,18,"Problematic Skin (Acne/Sensitivity)",0.12,"normal",25,FALSE
1,26,"Texture, Fragrance & Makeup",0.3,"oily",40,FALSE
5,7,"Moisterization",0.37037037037037,"oily",27,FALSE
5,56,"Moisterization",0.224137931034483,"combination",58,FALSE
5,6,"Moisterization",0.0864197530864197,"oily",81,FALSE
2,28,"Purchase Experience & Satisfaction",-0.0909090909090909,"combination",11,FALSE
4,39,"Problematic Skin (Acne/Sensitivity)",0.162790697674419,"combination",43,FALSE
5,34,"Texture, Fragrance & Makeup",0.25,"combination",20,FALSE
5,18,"Purchase Experience & Satisfaction",0.25,"combination",12,FALSE
4,52,"Moisterization",0.217391304347826,"combination",23,FALSE
4,46,"Texture, Fragrance & Makeup",0.227272727272727,"oily",22,FALSE
5,51,"Problematic Skin (Acne/Sensitivity)",0.130841121495327,"combination",107,FALSE
5,60,"Purchase Experience & Satisfaction",0.25,"combination",32,FALSE
5,35,"Texture, Fragrance & Makeup",0.241379310344828,"normal",29,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.0769230769230769,"combination",26,FALSE
3,82,"Texture, Fragrance & Makeup",0.372093023255814,"combination",43,FALSE
5,6,"Texture, Fragrance & Makeup",0,"combination",25,FALSE
3,64,"Moisterization",0.0693069306930693,"combination",101,FALSE
4,49,"Problematic Skin (Acne/Sensitivity)",0.461538461538462,"combination",13,FALSE
2,10.9,"Problematic Skin (Acne/Sensitivity)",0,"normal",124,FALSE
4,24,"Moisterization",0.4,"combination",25,FALSE
5,21,"Purchase Experience & Satisfaction",0.105263157894737,"dry",19,FALSE
2,125,"Texture, Fragrance & Makeup",0,"combination",11,FALSE
3,115,"Purchase Experience & Satisfaction",0.243243243243243,"dry",37,FALSE
5,52,"Purchase Experience & Satisfaction",0.4375,"combination",16,FALSE
5,51,"Moisterization",0.12280701754386,"oily",57,FALSE
3,49,"Texture, Fragrance & Makeup",0.217391304347826,"combination",23,FALSE
5,17,"Moisterization",0,"oily",4,FALSE
5,30,"Texture, Fragrance & Makeup",0.857142857142857,"oily",7,FALSE
5,52,"Purchase Experience & Satisfaction",0.25,"dry",28,FALSE
5,39,"Purchase Experience & Satisfaction",0.116883116883117,"combination",77,FALSE
5,24,"Moisterization",0.132075471698113,"dry",53,FALSE
1,22,"Moisterization",0,"combination",16,FALSE
5,50,"Moisterization",0.4,"normal",20,FALSE
4,98,"Problematic Skin (Acne/Sensitivity)",0.523809523809524,"dry",21,FALSE
4,19,"Purchase Experience & Satisfaction",0.307692307692308,"normal",26,FALSE
5,72,"Texture, Fragrance & Makeup",0.166666666666667,"combination",18,FALSE
4,32.5,"Moisterization",0,"combination",36,FALSE
5,49,"Texture, Fragrance & Makeup",0.222222222222222,"dry",18,FALSE
5,85,"Purchase Experience & Satisfaction",0.733333333333333,"dry",15,FALSE
5,49,"Problematic Skin (Acne/Sensitivity)",0.258064516129032,"combination",31,FALSE
5,40,"Problematic Skin (Acne/Sensitivity)",0.5,"dry",14,FALSE
5,19,"Purchase Experience & Satisfaction",0.2,"combination",15,FALSE
5,34,"Texture, Fragrance & Makeup",0.157894736842105,"combination",19,FALSE
5,33,"Texture, Fragrance & Makeup",0.5,"combination",12,FALSE
3,49,"Moisterization",0.294117647058824,"combination",17,FALSE
5,40,"Moisterization",0.368421052631579,"normal",38,FALSE
5,20,"Problematic Skin (Acne/Sensitivity)",0.19047619047619,"combination",21,FALSE
5,54,"Texture, Fragrance & Makeup",0.24,"normal",25,FALSE
5,35,"Texture, Fragrance & Makeup",0.2,"combination",70,FALSE
5,28,"Moisterization",0.260869565217391,"oily",69,FALSE
5,54,"Texture, Fragrance & Makeup",0.181818181818182,"dry",22,FALSE
5,92,"Texture, Fragrance & Makeup",0.85,"combination",20,FALSE
1,6.5,"Texture, Fragrance & Makeup",0.25,"oily",32,FALSE
5,50,"Texture, Fragrance & Makeup",0.3,"combination",20,FALSE
5,3,"Purchase Experience & Satisfaction",0.444444444444444,"normal",9,FALSE
3,32,"Purchase Experience & Satisfaction",0.0588235294117647,"oily",17,FALSE
5,74,"Texture, Fragrance & Makeup",0.8,"combination",15,FALSE
5,70,"Problematic Skin (Acne/Sensitivity)",0.230769230769231,"oily",13,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.555555555555556,"oily",9,FALSE
5,20,"Problematic Skin (Acne/Sensitivity)",0.175,"combination",40,FALSE
1,3,"Purchase Experience & Satisfaction",0.148936170212766,"combination",47,FALSE
4,20,"Problematic Skin (Acne/Sensitivity)",0.135135135135135,"normal",37,FALSE
5,65,"Problematic Skin (Acne/Sensitivity)",0.307692307692308,"dry",26,FALSE
5,38,"Texture, Fragrance & Makeup",0.5,"combination",6,FALSE
2,54,"Problematic Skin (Acne/Sensitivity)",0.032258064516129,"normal",62,FALSE
5,18,"Purchase Experience & Satisfaction",0.473684210526316,"oily",19,FALSE
5,92,"Moisterization",0.28,"oily",25,FALSE
3,70,"Texture, Fragrance & Makeup",0,"combination",12,FALSE
4,60,"Moisterization",0.416666666666667,"dry",24,FALSE
3,22,"Moisterization",0.214285714285714,"normal",14,FALSE
5,68,"Texture, Fragrance & Makeup",0.157894736842105,"combination",38,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.169491525423729,"oily",59,FALSE
5,15.7,"Purchase Experience & Satisfaction",0.230769230769231,"oily",39,FALSE
1,5.99,"Purchase Experience & Satisfaction",0,"dry",6,FALSE
2,11.99,"Purchase Experience & Satisfaction",0.037037037037037,"combination",27,FALSE
5,39,"Texture, Fragrance & Makeup",0.166666666666667,"dry",60,FALSE
4,35,"Moisterization",0,"combination",16,FALSE
3,49,"Purchase Experience & Satisfaction",0.166666666666667,"dry",24,FALSE
5,38.5,"Moisterization",0.3,"combination",50,FALSE
4,11.99,"Texture, Fragrance & Makeup",0.529411764705882,"combination",17,FALSE
1,70,"Moisterization",0.102040816326531,"dry",49,FALSE
5,19,"Problematic Skin (Acne/Sensitivity)",0.0588235294117647,"oily",17,FALSE
5,18,"Purchase Experience & Satisfaction",0.36,"combination",25,FALSE
5,65,"Purchase Experience & Satisfaction",0,"combination",10,FALSE
4,42,"Texture, Fragrance & Makeup",0.2,"oily",15,FALSE
5,35,"Texture, Fragrance & Makeup",0.636363636363636,"normal",22,FALSE
5,39,"Texture, Fragrance & Makeup",0.304347826086957,"combination",46,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.205882352941176,"oily",34,FALSE
3,32.5,"Moisterization",0.0833333333333333,"combination",72,FALSE
5,40,"Moisterization",0.461538461538462,"combination",26,FALSE
5,34,"Moisterization",0,"oily",9,FALSE
4,65,"Problematic Skin (Acne/Sensitivity)",0.31578947368421,"combination",19,FALSE
3,42,"Moisterization",0.181818181818182,"combination",11,FALSE
5,78,"Moisterization",0.163934426229508,"combination",61,FALSE
1,36,"Problematic Skin (Acne/Sensitivity)",0.272727272727273,"combination",11,FALSE
4,32.5,"Texture, Fragrance & Makeup",0.34375,"combination",32,FALSE
5,132,"Problematic Skin (Acne/Sensitivity)",0.178571428571429,"normal",28,FALSE
5,16,"Purchase Experience & Satisfaction",0.857142857142857,"combination",7,FALSE
5,7,"Texture, Fragrance & Makeup",0.6,"dry",10,FALSE
5,6.5,"Moisterization",0,"combination",15,FALSE
2,44,"Purchase Experience & Satisfaction",0.423076923076923,"combination",26,FALSE
5,115,"Moisterization",0.266666666666667,"normal",15,FALSE
4,19,"Problematic Skin (Acne/Sensitivity)",0.151515151515152,"normal",33,FALSE
5,24,"Moisterization",0.142857142857143,"dry",42,FALSE
5,68,"Texture, Fragrance & Makeup",0.0377358490566038,"combination",53,FALSE
5,34,"Texture, Fragrance & Makeup",0.32,"normal",50,FALSE
5,6,"Problematic Skin (Acne/Sensitivity)",0.4,"oily",10,FALSE
5,58,"Problematic Skin (Acne/Sensitivity)",-0.166666666666667,"combination",6,FALSE
1,52,"Moisterization",0.25,"combination",8,FALSE
5,9.5,"Purchase Experience & Satisfaction",0.117647058823529,"oily",34,FALSE
3,68,"Purchase Experience & Satisfaction",0.116279069767442,"normal",86,FALSE
5,38,"Purchase Experience & Satisfaction",0.0625,"combination",32,FALSE
4,48,"Texture, Fragrance & Makeup",0.65,"combination",20,FALSE
5,18,"Texture, Fragrance & Makeup",0.148148148148148,"dry",27,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.0909090909090909,"combination",44,FALSE
5,245,"Problematic Skin (Acne/Sensitivity)",0.6,"normal",10,FALSE
5,13,"Purchase Experience & Satisfaction",0.2,"combination",25,FALSE
5,8,"Moisterization",0.555555555555556,"combination",9,FALSE
5,38,"Purchase Experience & Satisfaction",0.108108108108108,"dry",37,FALSE
5,22,"Texture, Fragrance & Makeup",0.192982456140351,"combination",57,FALSE
4,68,"Texture, Fragrance & Makeup",0.272727272727273,"combination",55,FALSE
2,32,"Texture, Fragrance & Makeup",-0.133333333333333,"normal",15,FALSE
5,24,"Purchase Experience & Satisfaction",0.178571428571429,"dry",56,FALSE
5,132,"Moisterization",-0.0454545454545455,"combination",22,FALSE
5,58,"Purchase Experience & Satisfaction",0.454545454545455,"combination",33,FALSE
3,17,"Purchase Experience & Satisfaction",0.25,"dry",24,FALSE
5,50,"Moisterization",0.379310344827586,"combination",29,FALSE
5,49,"Texture, Fragrance & Makeup",0.0689655172413793,"combination",29,FALSE
5,49,"Texture, Fragrance & Makeup",0.195121951219512,"combination",41,FALSE
5,58,"Moisterization",0.166666666666667,"normal",12,FALSE
3,22,"Purchase Experience & Satisfaction",0.533333333333333,"combination",15,FALSE
5,65,"Texture, Fragrance & Makeup",0.583333333333333,"dry",24,FALSE
4,35,"Texture, Fragrance & Makeup",0.172413793103448,"combination",29,FALSE
5,20,"Problematic Skin (Acne/Sensitivity)",0.15,"oily",80,FALSE
5,13,"Purchase Experience & Satisfaction",0.114285714285714,"dry",70,FALSE
5,60,"Purchase Experience & Satisfaction",0.236842105263158,"combination",38,FALSE
5,39,"Purchase Experience & Satisfaction",0.227272727272727,"combination",22,FALSE
5,6.5,"Texture, Fragrance & Makeup",0.0666666666666667,"combination",15,FALSE
5,20,"Moisterization",0.0972222222222222,"combination",72,FALSE
5,245,"Texture, Fragrance & Makeup",0.333333333333333,"combination",15,FALSE
5,98,"Problematic Skin (Acne/Sensitivity)",0.130952380952381,"oily",84,FALSE
5,38,"Texture, Fragrance & Makeup",0.205128205128205,"dry",39,FALSE
5,35,"Problematic Skin (Acne/Sensitivity)",0.140625,"combination",128,FALSE
5,36,"Texture, Fragrance & Makeup",-0.0952380952380952,"combination",21,FALSE
2,35,"Purchase Experience & Satisfaction",0.222222222222222,"combination",27,FALSE
2,52,"Moisterization",0.242424242424242,"oily",33,FALSE
5,64,"Texture, Fragrance & Makeup",0.223880597014925,"combination",67,FALSE
5,68,"Texture, Fragrance & Makeup",0.448275862068966,"combination",29,FALSE
5,52,"Texture, Fragrance & Makeup",0.333333333333333,"combination",15,FALSE
5,15.7,"Moisterization",0,"combination",14,FALSE
5,65,"Purchase Experience & Satisfaction",0,"normal",8,FALSE
5,32.5,"Texture, Fragrance & Makeup",0.473684210526316,"oily",19,FALSE
4,49,"Moisterization",0.473684210526316,"combination",19,FALSE
5,40,"Texture, Fragrance & Makeup",0.222222222222222,"combination",63,FALSE
5,58,"Problematic Skin (Acne/Sensitivity)",0.192982456140351,"combination",57,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.3,"combination",10,FALSE
5,7,"Texture, Fragrance & Makeup",0.5,"combination",18,FALSE
5,49,"Purchase Experience & Satisfaction",0.104166666666667,"oily",48,FALSE
5,24,"Purchase Experience & Satisfaction",0.1875,"combination",16,FALSE
5,54,"Moisterization",0.166666666666667,"combination",54,FALSE
3,57,"Texture, Fragrance & Makeup",0.205882352941176,"dry",68,FALSE
5,41,"Purchase Experience & Satisfaction",0.875,"combination",8,FALSE
5,36,"Moisterization",0.259259259259259,"combination",27,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.421052631578947,"combination",19,FALSE
5,50,"Moisterization",-0.05,"dry",20,FALSE
3,36,"Texture, Fragrance & Makeup",0.28,"dry",25,FALSE
5,38,"Moisterization",0.6,"combination",5,FALSE
5,8,"Purchase Experience & Satisfaction",0.2,"combination",15,FALSE
3,40,"Moisterization",0.125,"dry",24,FALSE
4,122,"Purchase Experience & Satisfaction",0.25,"combination",72,FALSE
5,33,"Moisterization",0.166666666666667,"dry",18,FALSE
4,38,"Texture, Fragrance & Makeup",0,"combination",45,FALSE
5,52,"Texture, Fragrance & Makeup",0.125,"combination",32,FALSE
2,36,"Texture, Fragrance & Makeup",0.0983606557377049,"combination",61,FALSE
3,28,"Texture, Fragrance & Makeup",0.206896551724138,"dry",58,FALSE
5,22,"Texture, Fragrance & Makeup",0.3,"oily",10,FALSE
5,35,"Texture, Fragrance & Makeup",0.380952380952381,"oily",21,FALSE
5,99,"Purchase Experience & Satisfaction",0.126315789473684,"oily",95,FALSE
3,52,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"combination",12,FALSE
5,6,"Texture, Fragrance & Makeup",0.153846153846154,"combination",39,FALSE
5,92,"Moisterization",0.3,"oily",50,FALSE
5,58,"Texture, Fragrance & Makeup",-0.0465116279069767,"combination",43,FALSE
5,90,"Texture, Fragrance & Makeup",0.416666666666667,"normal",12,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0,"combination",33,FALSE
5,33,"Purchase Experience & Satisfaction",0.125,"combination",48,FALSE
5,8,"Problematic Skin (Acne/Sensitivity)",0.157894736842105,"dry",19,FALSE
4,39,"Texture, Fragrance & Makeup",0.25,"combination",12,FALSE
4,24,"Texture, Fragrance & Makeup",0.21875,"combination",32,FALSE
5,45,"Purchase Experience & Satisfaction",0.114285714285714,"combination",35,FALSE
5,14,"Moisterization",0.148148148148148,"combination",27,FALSE
5,110,"Problematic Skin (Acne/Sensitivity)",0.28,"oily",25,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.571428571428571,"combination",14,FALSE
5,56,"Moisterization",0.611111111111111,"dry",18,FALSE
5,40,"Purchase Experience & Satisfaction",0,"combination",5,FALSE
5,39,"Moisterization",0.375,"combination",32,FALSE
5,52,"Texture, Fragrance & Makeup",0.25,"combination",20,FALSE
4,32,"Moisterization",0.333333333333333,"combination",12,FALSE
5,48,"Texture, Fragrance & Makeup",0.216216216216216,"combination",37,FALSE
5,9.99,"Purchase Experience & Satisfaction",0.565217391304348,"combination",23,FALSE
5,38,"Texture, Fragrance & Makeup",0.5,"dry",6,FALSE
5,15.7,"Problematic Skin (Acne/Sensitivity)",0.636363636363636,"normal",11,FALSE
2,38.5,"Purchase Experience & Satisfaction",0.428571428571429,"dry",21,FALSE
1,38,"Problematic Skin (Acne/Sensitivity)",0.210526315789474,"dry",38,FALSE
5,38,"Texture, Fragrance & Makeup",0.230769230769231,"oily",13,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0.0740740740740741,"oily",27,FALSE
5,39,"Moisterization",0.258620689655172,"combination",58,FALSE
5,42,"Moisterization",0.413793103448276,"normal",29,FALSE
4,110,"Texture, Fragrance & Makeup",0.0555555555555556,"combination",36,FALSE
5,29,"Purchase Experience & Satisfaction",0.416666666666667,"normal",12,FALSE
3,65,"Texture, Fragrance & Makeup",0.272727272727273,"combination",11,FALSE
5,7,"Moisterization",0.3125,"combination",16,FALSE
5,58,"Moisterization",0.186046511627907,"combination",43,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.615384615384615,"combination",13,FALSE
5,18,"Purchase Experience & Satisfaction",0.0785714285714286,"combination",140,FALSE
5,49,"Texture, Fragrance & Makeup",0.611111111111111,"combination",18,FALSE
3,78,"Purchase Experience & Satisfaction",0.0666666666666667,"normal",15,FALSE
5,45,"Problematic Skin (Acne/Sensitivity)",0.428571428571429,"dry",7,FALSE
